customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,mid_month
59.0,retired,married,secondary,no,2064.0,no,no,mar,180.0,1.0,3,other,0,1
39.0,blue-collar,married,primary,no,2451.0,yes,no,may,1071.0,1.0,0,unknown,1,0
24.0,blue-collar,married,secondary,no,650.0,yes,no,apr,365.0,2.0,1,other,0,1
60.0,blue-collar,married,secondary,no,268.0,no,no,aug,154.0,1.0,2,failure,1,0
52.0,blue-collar,married,secondary,no,1378.0,yes,no,may,394.0,1.0,0,unknown,0,1
35.0,blue-collar,married,primary,no,2075.0,yes,yes,may,400.0,2.0,0,unknown,0,1
29.0,student,single,secondary,no,28.0,no,yes,feb,401.0,1.0,0,unknown,0,0
43.0,entrepreneur,married,secondary,no,324.0,yes,no,jul,515.0,3.0,0,unknown,0,0
44.0,self-employed,single,tertiary,no,1224.0,no,no,aug,112.0,3.0,0,unknown,0,1
59.0,retired,married,unknown,no,98.0,yes,no,may,632.0,1.0,0,unknown,0,0
38.0,services,married,primary,no,-1.0,yes,no,jun,1055.0,1.0,0,unknown,1,0
56.0,services,married,secondary,no,75.0,no,no,aug,365.0,1.0,0,unknown,0,0
55.0,technician,married,tertiary,no,4581.0,yes,no,may,156.0,1.0,0,unknown,0,0
36.0,entrepreneur,married,tertiary,no,124.0,yes,no,may,48.0,6.0,0,unknown,0,1
46.0,housemaid,married,tertiary,no,1984.0,no,no,jun,331.0,2.0,0,unknown,0,0
28.0,management,single,tertiary,no,7545.0,yes,no,may,455.0,1.0,0,unknown,0,1
23.0,management,single,tertiary,no,667.0,no,no,oct,391.0,2.0,0,unknown,0,1
29.0,blue-collar,single,primary,no,123.0,yes,no,may,404.0,3.0,0,unknown,0,1
28.0,services,single,secondary,no,196.0,no,no,jul,137.0,2.0,0,unknown,0,0
34.0,management,married,tertiary,no,415.0,yes,no,may,99.0,4.0,0,unknown,0,1
38.0,management,single,tertiary,no,2.0,no,no,aug,296.0,8.0,0,unknown,0,0
35.0,services,married,secondary,no,1317.0,yes,no,may,125.0,1.0,0,unknown,0,0
62.0,admin.,married,unknown,no,4625.0,yes,no,oct,639.0,1.0,0,unknown,1,1
44.0,management,married,tertiary,no,870.0,no,no,jun,17.0,7.0,0,unknown,0,1
42.0,blue-collar,married,primary,no,1533.0,yes,no,jul,89.0,3.0,0,unknown,0,1
29.0,technician,single,tertiary,no,2835.0,no,no,aug,349.0,6.0,0,unknown,0,1
28.0,admin.,single,unknown,no,4.0,yes,no,jul,207.0,2.0,0,unknown,0,1
58.0,retired,married,secondary,no,8107.0,no,no,may,205.0,1.0,0,unknown,0,1
34.0,management,married,tertiary,no,143.0,no,no,jun,557.0,2.0,0,unknown,0,1
52.0,blue-collar,married,primary,no,228.0,yes,no,may,152.0,4.0,0,unknown,0,1
24.0,self-employed,divorced,secondary,no,169.0,yes,no,feb,1157.0,2.0,4,failure,0,0
47.0,admin.,married,unknown,no,-1.0,yes,no,nov,79.0,1.0,1,failure,0,1
49.0,blue-collar,married,primary,no,212.0,yes,no,feb,540.0,2.0,4,other,0,0
56.0,entrepreneur,married,secondary,yes,402.0,yes,no,may,353.0,1.0,0,unknown,0,0
36.0,admin.,married,secondary,no,426.0,yes,no,apr,611.0,1.0,4,failure,0,1
47.0,management,married,tertiary,no,425.0,yes,no,nov,66.0,5.0,5,other,0,0
50.0,admin.,married,secondary,no,4180.0,yes,no,nov,153.0,4.0,1,failure,0,1
51.0,services,married,secondary,no,208.0,yes,no,may,144.0,1.0,0,unknown,0,0
35.0,blue-collar,single,secondary,no,373.0,yes,yes,feb,173.0,1.0,3,failure,0,0
55.0,blue-collar,married,primary,no,864.0,yes,yes,may,210.0,2.0,0,unknown,0,0
53.0,management,married,tertiary,no,2425.0,yes,no,jul,78.0,3.0,0,unknown,0,1
42.0,blue-collar,married,primary,no,3459.0,yes,no,feb,181.0,3.0,4,other,0,0
44.0,blue-collar,married,primary,no,951.0,yes,no,may,787.0,2.0,1,failure,0,0
56.0,housemaid,married,primary,no,1.0,yes,no,jul,133.0,1.0,0,unknown,0,0
28.0,entrepreneur,single,tertiary,no,671.0,yes,no,apr,151.0,5.0,0,unknown,0,1
29.0,blue-collar,married,secondary,no,5162.0,no,no,nov,256.0,1.0,0,unknown,0,1
36.0,blue-collar,married,primary,no,2491.0,yes,no,may,190.0,1.0,0,unknown,0,1
58.0,retired,divorced,secondary,no,310.0,yes,no,may,69.0,3.0,0,unknown,0,1
29.0,blue-collar,single,primary,no,366.0,yes,yes,may,255.0,2.0,0,unknown,0,0
39.0,services,married,tertiary,no,411.0,yes,no,jun,152.0,5.0,0,unknown,0,0
28.0,blue-collar,married,primary,no,75.0,yes,no,may,11.0,4.0,2,failure,0,1
47.0,technician,married,secondary,no,2.0,yes,no,nov,145.0,2.0,0,unknown,0,1
43.0,self-employed,married,secondary,no,2133.0,yes,yes,jul,159.0,2.0,0,unknown,0,1
38.0,housemaid,single,primary,no,441.0,no,no,jan,0.0,1.0,1,other,0,1
53.0,admin.,married,primary,no,-3.0,yes,no,jul,237.0,3.0,0,unknown,0,0
45.0,management,married,primary,no,313.0,no,no,jul,1189.0,4.0,0,unknown,0,1
31.0,admin.,single,secondary,yes,-267.0,no,yes,nov,474.0,1.0,0,unknown,0,1
49.0,technician,married,tertiary,no,1074.0,no,no,jun,152.0,1.0,0,unknown,1,1
47.0,blue-collar,married,secondary,no,688.0,yes,yes,may,139.0,1.0,0,unknown,0,0
43.0,technician,married,secondary,no,216.0,no,no,jul,35.0,1.0,0,unknown,0,0
40.0,services,single,secondary,no,316.0,no,no,jun,138.0,5.0,0,unknown,0,0
31.0,technician,single,tertiary,no,408.0,no,no,apr,143.0,1.0,0,unknown,0,1
33.0,blue-collar,married,primary,no,1521.0,yes,no,nov,63.0,3.0,0,unknown,0,1
36.0,housemaid,married,secondary,no,741.0,yes,no,may,72.0,9.0,0,unknown,0,0
33.0,blue-collar,married,secondary,no,2764.0,yes,no,may,332.0,1.0,0,unknown,0,1
64.0,technician,married,secondary,no,3.0,no,no,aug,1144.0,2.0,1,success,0,0
42.0,admin.,divorced,secondary,no,-547.0,yes,yes,may,127.0,6.0,0,unknown,0,1
48.0,unemployed,married,tertiary,no,375.0,no,no,may,159.0,1.0,2,failure,0,1
36.0,self-employed,married,secondary,no,1002.0,yes,no,nov,78.0,2.0,0,unknown,0,1
36.0,admin.,married,primary,no,184.0,yes,no,may,87.0,1.0,0,unknown,0,0
37.0,entrepreneur,married,tertiary,no,6.0,yes,no,nov,199.0,1.0,0,unknown,0,1
38.0,technician,married,secondary,no,997.0,no,no,feb,230.0,1.0,1,failure,0,0
33.0,blue-collar,married,secondary,no,-212.0,yes,yes,may,320.0,3.0,1,failure,0,0
57.0,retired,married,secondary,no,370.0,no,no,aug,279.0,2.0,0,unknown,0,1
36.0,services,married,secondary,no,3967.0,yes,yes,jun,42.0,1.0,0,unknown,0,1
31.0,services,married,secondary,no,1.0,no,no,may,75.0,2.0,0,unknown,0,1
33.0,management,single,tertiary,no,5946.0,yes,no,nov,172.0,1.0,0,unknown,0,1
34.0,management,married,tertiary,no,1987.0,yes,yes,jul,180.0,2.0,0,unknown,0,1
49.0,technician,married,tertiary,no,915.0,no,no,jun,92.0,2.0,0,unknown,0,1
36.0,services,single,secondary,no,18.0,yes,no,jun,204.0,1.0,1,failure,0,1
38.0,technician,married,secondary,no,80.0,yes,no,may,168.0,1.0,0,unknown,0,0
47.0,blue-collar,married,secondary,no,2156.0,no,no,apr,776.0,1.0,0,unknown,0,1
34.0,technician,married,secondary,no,1845.0,yes,yes,may,383.0,1.0,0,unknown,0,1
49.0,retired,married,secondary,no,-76.0,yes,no,aug,299.0,5.0,0,unknown,0,0
48.0,housemaid,married,primary,no,71.0,no,no,jun,285.0,1.0,0,unknown,0,0
39.0,technician,married,tertiary,no,4391.0,no,no,jun,1176.0,2.0,0,unknown,0,1
36.0,technician,married,secondary,no,156.0,yes,no,may,233.0,2.0,0,unknown,0,0
50.0,blue-collar,married,secondary,no,-163.0,no,no,aug,332.0,4.0,0,unknown,0,1
30.0,student,single,tertiary,no,65.0,no,no,jun,617.0,4.0,5,failure,1,1
40.0,self-employed,married,secondary,no,100.0,no,no,jun,348.0,1.0,0,unknown,0,1
30.0,services,single,secondary,no,23.0,yes,no,may,95.0,2.0,0,unknown,0,0
53.0,services,married,secondary,no,2121.0,no,no,aug,180.0,3.0,0,unknown,0,0
45.0,housemaid,married,primary,no,41.0,no,no,aug,295.0,1.0,0,unknown,0,1
27.0,services,single,secondary,no,265.0,yes,yes,may,115.0,1.0,0,unknown,0,1
41.0,unknown,single,primary,no,2401.0,yes,no,may,272.0,2.0,0,unknown,0,0
46.0,retired,married,primary,no,1588.0,no,no,jul,207.0,4.0,0,unknown,0,1
57.0,technician,married,secondary,no,3280.0,yes,no,may,67.0,1.0,0,unknown,0,1
33.0,technician,single,secondary,no,1745.0,no,no,aug,258.0,1.0,0,unknown,0,0
40.0,blue-collar,married,primary,no,197.0,yes,no,feb,172.0,1.0,0,unknown,0,0
37.0,management,married,tertiary,no,1602.0,yes,no,jun,34.0,3.0,0,unknown,0,0
47.0,blue-collar,married,primary,no,210.0,yes,yes,jun,178.0,1.0,0,unknown,0,0
36.0,entrepreneur,divorced,secondary,no,-269.0,yes,no,may,415.0,1.0,0,unknown,0,0
42.0,services,married,primary,no,167.0,yes,yes,may,359.0,3.0,0,unknown,0,0
76.0,retired,married,unknown,no,4804.0,no,no,feb,895.0,2.0,4,success,1,0
28.0,technician,single,tertiary,no,1222.0,yes,no,jul,68.0,2.0,0,unknown,0,1
34.0,management,married,tertiary,no,259.0,no,no,aug,78.0,9.0,0,unknown,0,1
30.0,blue-collar,married,secondary,no,581.0,yes,yes,jun,366.0,2.0,0,unknown,0,0
30.0,management,single,tertiary,no,3242.0,yes,no,may,1.0,1.0,0,unknown,0,1
33.0,management,single,tertiary,no,5454.0,no,no,apr,101.0,1.0,5,other,0,1
32.0,blue-collar,married,secondary,no,37.0,yes,no,jun,33.0,4.0,0,unknown,0,0
54.0,blue-collar,married,secondary,no,2851.0,yes,no,may,310.0,1.0,0,unknown,0,0
61.0,retired,married,secondary,no,0.0,no,no,aug,592.0,3.0,0,unknown,0,1
41.0,self-employed,married,primary,no,2165.0,yes,no,nov,212.0,1.0,0,unknown,0,1
43.0,self-employed,married,tertiary,no,4325.0,yes,no,jun,100.0,1.0,0,unknown,0,1
28.0,management,single,tertiary,no,1631.0,no,no,jun,296.0,2.0,0,unknown,0,0
45.0,blue-collar,married,primary,no,2787.0,no,no,jun,342.0,1.0,0,unknown,0,1
25.0,management,single,unknown,no,564.0,no,no,jun,119.0,1.0,0,unknown,0,0
40.0,blue-collar,married,primary,no,514.0,yes,no,jul,103.0,7.0,0,unknown,0,1
38.0,blue-collar,married,primary,no,-401.0,no,no,may,178.0,6.0,0,unknown,0,1
28.0,services,single,secondary,no,-266.0,no,yes,jul,161.0,6.0,0,unknown,0,0
27.0,blue-collar,married,secondary,no,258.0,yes,no,jul,143.0,1.0,0,unknown,0,1
50.0,admin.,married,secondary,no,70.0,yes,no,jun,48.0,2.0,0,unknown,0,0
31.0,services,married,secondary,no,24.0,yes,no,may,71.0,1.0,1,failure,0,0
43.0,admin.,married,secondary,no,1070.0,yes,no,jul,900.0,2.0,0,unknown,1,0
60.0,retired,married,secondary,no,1030.0,yes,yes,aug,217.0,1.0,0,unknown,0,0
38.0,unemployed,divorced,secondary,no,174.0,no,no,jun,93.0,2.0,0,unknown,0,1
27.0,technician,single,secondary,no,787.0,no,no,aug,706.0,3.0,0,unknown,0,1
40.0,admin.,single,secondary,no,2011.0,yes,no,may,490.0,10.0,0,unknown,0,1
29.0,admin.,single,secondary,yes,425.0,no,yes,jul,280.0,3.0,0,unknown,0,1
45.0,services,married,secondary,no,24.0,no,no,may,489.0,1.0,0,unknown,0,1
29.0,management,single,tertiary,no,364.0,yes,no,aug,244.0,2.0,0,unknown,0,0
37.0,technician,married,secondary,no,514.0,yes,no,jul,360.0,1.0,0,unknown,0,1
28.0,student,married,unknown,no,2231.0,no,no,jul,33.0,1.0,1,other,0,0
58.0,blue-collar,married,secondary,no,523.0,no,yes,jul,120.0,4.0,0,unknown,0,1
33.0,management,married,tertiary,no,278.0,yes,no,jul,374.0,2.0,0,unknown,0,1
32.0,technician,single,secondary,no,712.0,no,no,aug,287.0,8.0,0,unknown,0,0
41.0,management,married,primary,no,1746.0,yes,no,may,26.0,1.0,0,unknown,0,1
43.0,blue-collar,married,secondary,no,-4.0,yes,no,apr,132.0,2.0,0,unknown,0,1
49.0,unemployed,married,primary,yes,-9.0,no,no,jan,346.0,2.0,0,unknown,0,1
30.0,services,married,secondary,no,202.0,no,no,jul,339.0,1.0,0,unknown,0,0
27.0,admin.,married,secondary,no,1473.0,yes,no,may,462.0,1.0,0,unknown,0,1
49.0,blue-collar,married,secondary,no,6937.0,no,no,nov,265.0,2.0,0,unknown,0,1
62.0,services,divorced,secondary,no,760.0,no,no,feb,282.0,1.0,0,unknown,0,0
28.0,technician,married,tertiary,no,1336.0,yes,yes,jul,97.0,6.0,0,unknown,0,0
55.0,housemaid,married,primary,no,131.0,no,no,jul,94.0,2.0,0,unknown,0,1
39.0,management,married,tertiary,no,987.0,yes,no,aug,183.0,4.0,0,unknown,0,1
30.0,student,single,secondary,no,2048.0,no,no,aug,150.0,1.0,0,unknown,0,0
33.0,management,single,tertiary,no,1635.0,yes,no,may,177.0,3.0,0,unknown,0,1
41.0,admin.,married,tertiary,no,466.0,yes,no,may,107.0,1.0,0,unknown,0,0
29.0,management,married,tertiary,yes,-5.0,no,no,jul,131.0,4.0,0,unknown,0,0
56.0,management,married,tertiary,no,6527.0,yes,no,nov,118.0,1.0,3,failure,0,1
55.0,technician,divorced,secondary,no,450.0,yes,yes,jul,103.0,1.0,0,unknown,0,0
41.0,management,divorced,tertiary,no,94.0,no,no,aug,272.0,2.0,0,unknown,0,0
48.0,management,married,tertiary,no,444.0,yes,no,jul,297.0,1.0,0,unknown,0,0
48.0,blue-collar,married,secondary,no,548.0,no,no,aug,641.0,8.0,0,unknown,1,0
46.0,management,married,tertiary,no,5882.0,no,no,aug,236.0,2.0,0,unknown,0,0
36.0,management,married,secondary,no,1735.0,yes,no,jun,180.0,1.0,0,unknown,0,1
27.0,management,single,tertiary,no,705.0,yes,no,jun,603.0,3.0,0,unknown,1,0
35.0,technician,married,tertiary,no,-482.0,yes,no,jul,105.0,3.0,0,unknown,0,1
34.0,blue-collar,married,primary,no,-216.0,yes,no,may,180.0,3.0,1,other,0,0
52.0,technician,single,tertiary,no,3.0,yes,no,may,398.0,2.0,0,unknown,0,0
31.0,admin.,single,secondary,no,1257.0,no,no,jun,91.0,3.0,0,unknown,0,0
31.0,admin.,single,secondary,no,594.0,yes,no,apr,351.0,1.0,1,failure,0,1
42.0,technician,single,secondary,no,414.0,no,no,jul,188.0,1.0,0,unknown,0,1
38.0,blue-collar,married,secondary,no,688.0,no,no,nov,39.0,2.0,0,unknown,0,1
56.0,technician,married,secondary,no,940.0,no,no,aug,184.0,4.0,0,unknown,0,0
40.0,blue-collar,single,primary,no,-1.0,yes,no,jun,261.0,2.0,0,unknown,0,0
57.0,technician,married,secondary,no,3900.0,yes,no,jul,588.0,4.0,0,unknown,1,1
48.0,retired,single,primary,no,3036.0,no,no,sep,295.0,1.0,0,unknown,1,0
48.0,unemployed,married,secondary,no,3537.0,yes,no,aug,239.0,2.0,0,unknown,0,0
30.0,blue-collar,married,primary,no,57.0,no,no,jun,231.0,1.0,0,unknown,0,1
29.0,blue-collar,married,secondary,no,332.0,yes,no,may,216.0,1.0,0,unknown,0,0
38.0,unemployed,single,secondary,no,1.0,no,no,aug,27.0,3.0,0,unknown,0,1
34.0,management,single,tertiary,no,616.0,yes,no,apr,63.0,2.0,0,unknown,0,1
43.0,blue-collar,married,secondary,no,-151.0,yes,no,apr,225.0,3.0,0,unknown,0,1
29.0,admin.,married,secondary,no,1228.0,no,no,oct,477.0,1.0,1,success,0,0
59.0,housemaid,married,primary,no,-186.0,yes,no,jul,101.0,7.0,0,unknown,0,1
52.0,blue-collar,married,primary,no,217.0,yes,no,may,132.0,1.0,2,failure,0,0
38.0,management,single,tertiary,no,3676.0,yes,no,nov,136.0,1.0,1,failure,0,1
51.0,blue-collar,divorced,primary,no,4397.0,no,no,nov,253.0,1.0,1,success,1,0
61.0,housemaid,married,primary,no,185.0,no,no,apr,179.0,5.0,5,failure,0,1
28.0,blue-collar,married,secondary,no,600.0,yes,no,apr,93.0,2.0,2,failure,0,1
36.0,management,single,tertiary,no,7181.0,yes,no,jun,39.0,8.0,0,unknown,0,0
40.0,management,married,tertiary,no,-1.0,yes,no,jul,461.0,1.0,0,unknown,0,1
44.0,housemaid,married,primary,yes,14.0,no,no,jun,76.0,1.0,0,unknown,0,0
48.0,management,married,secondary,no,141.0,yes,no,may,63.0,10.0,0,unknown,0,1
30.0,management,married,tertiary,no,1407.0,no,no,aug,154.0,4.0,0,unknown,0,0
65.0,retired,married,secondary,no,1366.0,no,no,aug,187.0,1.0,0,unknown,0,0
27.0,admin.,single,secondary,no,427.0,yes,yes,may,114.0,2.0,0,unknown,0,1
36.0,admin.,married,secondary,no,4197.0,yes,no,may,210.0,2.0,0,unknown,0,0
53.0,management,divorced,tertiary,no,2.0,no,no,jun,450.0,4.0,0,unknown,0,0
45.0,technician,single,secondary,no,146.0,yes,no,may,228.0,1.0,0,unknown,0,0
31.0,services,single,secondary,no,63.0,no,yes,jun,447.0,2.0,0,unknown,0,1
36.0,blue-collar,married,primary,no,1409.0,yes,no,may,627.0,2.0,0,unknown,0,1
32.0,services,married,unknown,no,-52.0,yes,yes,jul,439.0,4.0,0,unknown,0,1
40.0,technician,single,secondary,no,197.0,yes,no,may,334.0,6.0,2,failure,0,0
54.0,retired,married,secondary,no,-490.0,no,yes,jul,178.0,2.0,0,unknown,0,0
33.0,management,married,tertiary,no,515.0,yes,no,may,439.0,3.0,5,failure,1,0
38.0,housemaid,married,primary,no,3154.0,no,no,jun,335.0,7.0,0,unknown,0,1
29.0,self-employed,single,tertiary,no,366.0,no,no,nov,144.0,2.0,0,unknown,0,1
51.0,management,married,tertiary,no,-2717.0,yes,yes,apr,241.0,1.0,0,unknown,0,0
41.0,retired,married,primary,no,7293.0,no,no,jun,23.0,2.0,0,unknown,0,0
42.0,services,single,secondary,no,1627.0,yes,no,may,82.0,1.0,0,unknown,0,1
62.0,housemaid,married,secondary,no,870.0,no,no,jul,856.0,3.0,0,unknown,0,0
50.0,management,divorced,tertiary,no,110.0,no,no,aug,74.0,10.0,0,unknown,0,1
47.0,blue-collar,married,primary,no,759.0,yes,no,may,379.0,2.0,4,failure,0,0
37.0,management,married,tertiary,no,1067.0,yes,yes,jul,180.0,1.0,0,unknown,0,0
37.0,management,single,tertiary,no,1684.0,yes,no,nov,142.0,1.0,1,failure,0,1
55.0,housemaid,married,primary,no,255.0,yes,no,may,47.0,3.0,0,unknown,0,1
36.0,technician,married,secondary,no,2729.0,yes,no,apr,69.0,1.0,0,unknown,0,0
58.0,housemaid,married,primary,no,4606.0,no,no,aug,199.0,1.0,0,unknown,0,0
51.0,blue-collar,divorced,secondary,no,-443.0,yes,no,may,211.0,2.0,0,unknown,0,0
50.0,housemaid,married,secondary,no,3571.0,no,no,dec,67.0,3.0,2,failure,0,1
55.0,technician,divorced,secondary,no,181.0,no,no,may,20.0,1.0,0,unknown,0,0
43.0,blue-collar,married,secondary,no,2045.0,yes,yes,may,164.0,1.0,5,failure,0,0
56.0,blue-collar,married,secondary,no,643.0,no,no,aug,39.0,3.0,0,unknown,0,1
47.0,technician,single,tertiary,no,2.0,no,no,aug,791.0,4.0,0,unknown,1,1
64.0,management,married,tertiary,no,1452.0,no,no,may,180.0,6.0,0,unknown,0,0
54.0,blue-collar,married,secondary,no,6107.0,no,no,feb,208.0,1.0,0,unknown,1,0
41.0,services,single,secondary,no,425.0,yes,no,apr,345.0,2.0,0,unknown,0,1
45.0,management,married,unknown,no,1529.0,no,no,jul,48.0,2.0,0,unknown,0,1
26.0,admin.,single,tertiary,no,2174.0,yes,no,may,61.0,1.0,1,failure,0,1
28.0,admin.,single,secondary,no,-314.0,yes,yes,jun,204.0,1.0,0,unknown,0,0
46.0,blue-collar,married,primary,no,5462.0,yes,no,nov,827.0,2.0,0,unknown,1,1
48.0,blue-collar,married,secondary,no,1740.0,no,no,jun,55.0,1.0,0,unknown,0,1
52.0,retired,married,secondary,no,964.0,yes,no,jan,48.0,1.0,0,unknown,0,1
38.0,technician,single,secondary,no,162.0,yes,no,nov,25.0,1.0,0,unknown,0,1
35.0,technician,married,primary,no,1.0,no,no,may,51.0,2.0,0,unknown,0,1
33.0,management,married,tertiary,no,-5.0,yes,no,jun,216.0,1.0,0,unknown,0,0
51.0,admin.,married,secondary,no,3026.0,no,no,may,476.0,1.0,1,other,1,0
37.0,self-employed,divorced,secondary,no,228.0,no,no,jun,255.0,1.0,0,unknown,0,0
38.0,self-employed,married,primary,no,774.0,yes,no,may,148.0,1.0,0,unknown,0,0
44.0,services,married,secondary,no,-389.0,no,yes,jul,172.0,1.0,0,unknown,0,0
42.0,blue-collar,married,secondary,no,2525.0,yes,no,may,1216.0,2.0,0,unknown,0,1
43.0,blue-collar,married,primary,no,2095.0,no,no,jun,138.0,2.0,0,unknown,0,0
58.0,retired,married,secondary,no,7034.0,no,no,oct,145.0,4.0,0,unknown,0,0
41.0,management,divorced,tertiary,no,670.0,no,no,aug,147.0,3.0,0,unknown,0,0
52.0,blue-collar,divorced,primary,no,-29.0,no,yes,jul,201.0,2.0,0,unknown,0,0
38.0,self-employed,divorced,tertiary,no,6388.0,yes,no,nov,62.0,2.0,0,unknown,0,1
52.0,management,divorced,tertiary,no,2677.0,no,no,nov,305.0,3.0,0,unknown,0,1
29.0,admin.,divorced,tertiary,no,145.0,yes,no,may,62.0,1.0,1,failure,0,0
37.0,technician,single,secondary,no,395.0,yes,no,may,483.0,2.0,3,failure,1,0
33.0,blue-collar,single,secondary,no,3840.0,yes,no,nov,472.0,3.0,0,unknown,0,1
31.0,blue-collar,single,secondary,no,14.0,yes,no,may,291.0,1.0,0,unknown,0,0
55.0,retired,single,secondary,no,975.0,yes,no,jul,102.0,1.0,0,unknown,0,0
40.0,blue-collar,single,primary,no,-98.0,yes,no,may,210.0,1.0,0,unknown,0,0
59.0,blue-collar,married,secondary,no,1312.0,no,no,jan,180.0,2.0,5,failure,0,1
37.0,blue-collar,single,primary,no,256.0,yes,no,nov,153.0,1.0,0,unknown,0,1
29.0,entrepreneur,divorced,primary,no,4.0,yes,yes,nov,489.0,3.0,0,unknown,0,1
31.0,services,married,secondary,no,194.0,yes,yes,jul,164.0,2.0,0,unknown,0,1
33.0,admin.,divorced,secondary,no,532.0,no,no,feb,277.0,1.0,0,unknown,0,0
48.0,services,married,secondary,no,505.0,no,no,jun,152.0,3.0,0,unknown,0,1
37.0,admin.,single,secondary,no,-1.0,no,no,nov,235.0,2.0,0,unknown,0,1
39.0,services,married,secondary,no,799.0,yes,no,apr,63.0,4.0,0,unknown,0,1
24.0,management,single,tertiary,no,731.0,yes,no,apr,101.0,1.0,0,unknown,0,1
36.0,management,married,tertiary,no,1336.0,no,no,aug,264.0,8.0,0,unknown,0,1
37.0,blue-collar,married,primary,no,-4.0,yes,no,jul,405.0,1.0,0,unknown,0,0
26.0,blue-collar,married,secondary,no,9.0,yes,yes,apr,477.0,1.0,0,unknown,0,1
29.0,blue-collar,single,secondary,no,520.0,no,yes,jul,674.0,1.0,0,unknown,1,0
47.0,management,divorced,tertiary,no,2305.0,no,no,aug,106.0,3.0,0,unknown,0,0
48.0,self-employed,married,secondary,no,353.0,yes,yes,may,302.0,3.0,3,failure,0,0
25.0,technician,single,tertiary,no,2484.0,yes,no,feb,344.0,2.0,0,unknown,1,1
55.0,retired,married,secondary,no,6446.0,no,no,jun,492.0,1.0,0,unknown,0,1
37.0,management,married,tertiary,no,37.0,no,no,aug,251.0,4.0,0,unknown,0,1
37.0,management,married,tertiary,no,2179.0,yes,no,apr,128.0,2.0,0,unknown,0,1
31.0,services,married,secondary,no,204.0,no,no,sep,327.0,1.0,0,unknown,0,0
50.0,technician,divorced,primary,no,1501.0,no,no,may,167.0,3.0,0,unknown,0,0
35.0,blue-collar,single,secondary,no,8037.0,yes,no,may,154.0,2.0,0,unknown,0,0
59.0,management,divorced,tertiary,no,905.0,yes,no,jul,160.0,2.0,0,unknown,0,1
52.0,blue-collar,divorced,primary,no,2059.0,yes,no,may,430.0,2.0,0,unknown,0,0
53.0,self-employed,married,tertiary,no,141.0,no,no,nov,159.0,2.0,3,failure,0,1
36.0,management,divorced,tertiary,no,124.0,no,no,may,154.0,1.0,0,unknown,0,0
54.0,admin.,married,secondary,no,1228.0,no,no,aug,102.0,7.0,0,unknown,0,1
35.0,technician,married,tertiary,no,2047.0,no,no,aug,133.0,4.0,0,unknown,0,1
43.0,blue-collar,married,primary,no,2950.0,no,no,aug,401.0,2.0,1,other,1,0
57.0,unknown,married,unknown,no,1538.0,no,no,aug,799.0,1.0,0,unknown,0,0
38.0,blue-collar,single,secondary,no,339.0,no,yes,jun,541.0,3.0,0,unknown,0,1
52.0,unemployed,married,secondary,no,3979.0,no,no,jan,104.0,1.0,0,unknown,0,1
35.0,entrepreneur,married,secondary,no,-126.0,no,no,jul,133.0,5.0,0,unknown,0,1
28.0,services,single,tertiary,no,804.0,no,no,apr,253.0,1.0,0,unknown,0,1
33.0,services,married,secondary,no,1048.0,yes,no,apr,105.0,2.0,0,unknown,0,1
50.0,blue-collar,married,secondary,no,1151.0,yes,yes,jul,124.0,2.0,0,unknown,0,1
23.0,technician,single,tertiary,no,403.0,no,no,may,171.0,2.0,0,unknown,1,0
46.0,management,married,primary,no,-290.0,yes,no,nov,95.0,1.0,0,unknown,0,1
32.0,blue-collar,married,primary,no,-451.0,yes,yes,may,810.0,5.0,2,failure,1,1
50.0,management,married,tertiary,no,306.0,yes,no,may,201.0,2.0,0,unknown,0,1
25.0,services,married,secondary,no,5.0,yes,no,jul,212.0,2.0,0,unknown,0,1
33.0,technician,married,secondary,no,82.0,no,no,aug,668.0,2.0,0,unknown,0,1
